Session,Source_ID,RA_offset_ms_no_corr,RA_offset_mas_no_corr,Dec_offset_mas_no_corr,RA_std_ms_no_corr,RA_std_mas_no_corr,Dec_std_mas_no_corr,RA_offset_ms_M1,RA_offset_mas_M1,Dec_offset_mas_M1,RA_std_ms_M1,RA_std_mas_M1,Dec_std_mas_M1,RA_offset_ms_M2,RA_offset_mas_M2,Dec_offset_mas_M2,RA_std_ms_M2,RA_std_mas_M2,Dec_std_mas_M2,RA_offset_ms_M3,RA_offset_mas_M3,Dec_offset_mas_M3,RA_std_ms_M3,RA_std_mas_M3,Dec_std_mas_M3,RA_offset_ms_M4,RA_offset_mas_M4,Dec_offset_mas_M4,RA_std_ms_M4,RA_std_mas_M4,Dec_std_mas_M4
17APR09KV,3C418,0.0183416297459605,0.1719438895449299,0.028913451949073,0.0071702128735472,0.0672172706252756,0.1017997061648756,0.047957387361445,0.4495772638282461,-0.2851526861650839,0.0072036159254918,0.0675304080483715,0.102273948831438,0.0706716365764918,0.6625123416932951,-0.4616625546644428,0.0071701880829268,0.0672170382252244,0.1017993541979375,0.0491290195676735,0.4605607479267292,-0.2922747689075251,0.0072006589277166,0.0675026876273464,0.1022319666044171,0.0328058377037602,0.3075388290294387,-0.1727192504305392,0.0072031754297446,0.067526278614229,0.1022676948556603Session,Source_ID,RA_offset_ms_no_corr,RA_offset_mas_no_corr,Dec_offset_mas_no_corr,RA_std_ms_no_corr,RA_std_mas_no_corr,Dec_std_mas_no_corr,RA_offset_ms_M1,RA_offset_mas_M1,Dec_offset_mas_M1,RA_std_ms_M1,RA_std_mas_M1,Dec_std_mas_M1,RA_offset_ms_M2,RA_offset_mas_M2,Dec_offset_mas_M2,RA_std_ms_M2,RA_std_mas_M2,Dec_std_mas_M2,RA_offset_ms_M3,RA_offset_mas_M3,Dec_offset_mas_M3,RA_std_ms_M3,RA_std_mas_M3,Dec_std_mas_M3,RA_offset_ms_M4,RA_offset_mas_M4,Dec_offset_mas_M4,RA_std_ms_M4,RA_std_mas_M4,Dec_std_mas_M4
17APR09KV,3C418,0.0183416297459605,0.1719438895449299,0.028913451949073,0.0071702128735472,0.0672172706252756,0.1017997061648756,-0.0249102272991763,-0.2335213081166877,-0.6047618042014093,0.0088872521929061,0.0833136820762358,0.1261775177120246,0.0706752477401626,0.6625461946025478,0.5194279014424694,0.0071701987556316,0.067217138276659,0.1017995057245697,-0.0357427350974868,-0.3350708187198828,-0.8145402231866754,0.009141381789156,0.0856960238764406,0.1297855442354038,0.0009535175478504,0.0089387648860839,-0.1356515962051574,0.007630702121904,0.0715341341511862,0.1083375413730537
