Session,Source_ID,RA_offset_ms_no_corr,RA_offset_mas_no_corr,Dec_offset_mas_no_corr,RA_std_ms_no_corr,RA_std_mas_no_corr,Dec_std_mas_no_corr,RA_offset_ms_M1,RA_offset_mas_M1,Dec_offset_mas_M1,RA_std_ms_M1,RA_std_mas_M1,Dec_std_mas_M1,RA_offset_ms_M2,RA_offset_mas_M2,Dec_offset_mas_M2,RA_std_ms_M2,RA_std_mas_M2,Dec_std_mas_M2,RA_offset_ms_M3,RA_offset_mas_M3,Dec_offset_mas_M3,RA_std_ms_M3,RA_std_mas_M3,Dec_std_mas_M3,RA_offset_ms_M4,RA_offset_mas_M4,Dec_offset_mas_M4,RA_std_ms_M4,RA_std_mas_M4,Dec_std_mas_M4
17APR09KV,3C418,0.0183416297459605,0.2751244461894089,0.028913451949073,0.0071702128735472,0.1075531931032084,0.1017997061648756,0.0091814822727428,0.137722234091143,0.0969876792436963,0.0102818943921523,0.1542284158822852,0.1459780687684902,-0.0556665036053118,-0.8349975540796777,-0.6647526859431778,0.0071702414874827,0.1075536223122406,0.1018001124136544,0.0030037994812005,0.0450569922180079,0.3132659923029024,0.0109549803770862,0.1643247056562942,0.1555342641978837,0.0235028737345411,0.3525431060181176,-0.1190953327568991,0.0089488620654384,0.1342329309815766,0.1270522291091968
