Session,Source_ID,RA_offset_ms_no_corr,RA_offset_mas_no_corr,Dec_offset_mas_no_corr,RA_std_ms_no_corr,RA_std_mas_no_corr,Dec_std_mas_no_corr,RA_offset_ms_M1,RA_offset_mas_M1,Dec_offset_mas_M1,RA_std_ms_M1,RA_std_mas_M1,Dec_std_mas_M1,RA_offset_ms_M2,RA_offset_mas_M2,Dec_offset_mas_M2,RA_std_ms_M2,RA_std_mas_M2,Dec_std_mas_M2,RA_offset_ms_M3,RA_offset_mas_M3,Dec_offset_mas_M3,RA_std_ms_M3,RA_std_mas_M3,Dec_std_mas_M3,RA_offset_ms_M4,RA_offset_mas_M4,Dec_offset_mas_M4,RA_std_ms_M4,RA_std_mas_M4,Dec_std_mas_M4
17APR09KV,3C418,0.0183416297459605,0.1719438895449299,0.028913451949073,0.0071702128735472,0.0672172706252756,0.1017997061648756,0.0281691752828654,0.2640723660052879,0.1796259805990203,0.0071507947659642,0.0670352352777263,0.1015240159334847,0.044693925796984,0.4189838933074287,0.3132424179675581,0.0071701620659261,0.067216794328452,0.1017989848193606,0.0281964935468067,0.2643284614898631,0.1807952281652518,0.0071514007322778,0.0670409159182336,0.1015326191916814,0.0247286598271443,0.2318192010635844,0.0951355505017517,0.0071573620805314,0.0670968006689264,0.1016172559397479
